Movie name, URL, Release Date, MPAA Rating, Run Time,  Opening Weekend Total, Number of Theaters, Domestic Total Sales, Foreign Total Sales, Global Total Sales
Evita,http://www.boxofficemojo.com/movies/?id=evita.htm,12/25/1996,PG,130,8381055,1045,50047179,91000000,141047179
Evocateur:The Morton Downey Jr. Movie,http://www.boxofficemojo.com/movies/?id=evocateur.htm,06/07/2013,R,90,3936,5,31313,null,null
Evolution,http://www.boxofficemojo.com/movies/?id=evolution.htm,06/08/2001,PG-13,102,13408351,2613,38345494,60030798,98376292
Evolution of a Criminal,http://www.boxofficemojo.com/movies/?id=evolutionofacriminal.htm,10/10/2014,Unrated,81,null,1,3568,null,null
The Ex,http://www.boxofficemojo.com/movies/?id=ex.htm,05/11/2007,PG-13,92,1394229,1009,3093394,2085246,5178640
Ex Machina,http://www.boxofficemojo.com/movies/?id=exmachina.htm,04/10/2015,R,110,250000,4,250000,6224774,6474774
Examined Life,http://www.boxofficemojo.com/movies/?id=examinedlife.htm,02/25/2009,Unrated,87,12085,6,120712,null,null
Excalibur,http://www.boxofficemojo.com/movies/?id=excalibur.htm,04/10/1981,PG,140,4519706,null,34967437,null,null
Excellent Cadavers,http://www.boxofficemojo.com/movies/?id=excellentcadavers.htm,07/12/2006,R,106,6695,1,22300,null,null
Excess Baggage,http://www.boxofficemojo.com/movies/?id=excessbaggage.htm,08/29/1997,PG-13,101,6309583,2211,14515490,null,null
Excessive Force,http://www.boxofficemojo.com/movies/?id=excessiveforce.htm,05/14/1993,R,87,308499,501,1152117,null,null
Excuse Me for Living,http://www.boxofficemojo.com/movies/?id=excusemeforliving.htm,10/12/2012,Not Yet Rated,105,null,null,null,null,null
Execution of Wanda Jean,http://www.boxofficemojo.com/movies/?id=executionwandajean.htm,09/06/2002,Unrated,88,1386,1,1386,null,null
Executive Decision,http://www.boxofficemojo.com/movies/?id=executivedecision.htm,03/15/1996,R,133,12069780,2289,56569216,65400000,121969216
Exhibition,http://www.boxofficemojo.com/movies/?id=exhibition.htm,06/20/2014,Unrated,104,null,1,14344,null,null
Exiled,http://www.boxofficemojo.com/movies/?id=exiled.htm,08/31/2007,R,100,15502,7,51957,1178178,1230135
The Exiles (re-issue),http://www.boxofficemojo.com/movies/?id=exiles08.htm,07/11/2008,Unrated,72,8448,1,30945,null,null
eXistenZ,http://www.boxofficemojo.com/movies/?id=existenz.htm,04/23/1999,R,90,810262,256,2856712,null,null
Exit Through the Gift Shop,http://www.boxofficemojo.com/movies/?id=exitthroughthegiftshop.htm,04/16/2010,R,87,170756,46,3291250,2017368,5308618
Exit to Eden,http://www.boxofficemojo.com/movies/?id=exittoeden.htm,10/14/1994,R,113,3012695,1670,6841570,null,null
Exit Wounds,http://www.boxofficemojo.com/movies/?id=exitwounds.htm,03/16/2001,R,101,18485586,2830,51758599,28200000,79958599
Exodus:Gods and Kings,http://www.boxofficemojo.com/movies/?id=exodus.htm,12/12/2014,PG-13,150,24115934,3503,65014513,203017315,268031828
The Exorcism of Emily Rose,http://www.boxofficemojo.com/movies/?id=exorcismofemilyrose.htm,09/09/2005,PG-13,114,30054300,3045,75072454,69144014,144216468
Exorcism:The Movie,http://www.boxofficemojo.com/movies/?id=exorcismthemovie.htm,10/03/2003,PG-13,98,1303,2,1303,null,null
The Exorcist,http://www.boxofficemojo.com/movies/?id=exorcist.htm,12/26/1973,R,122,null,null,232906145,208400000,441306145
The Exorcist Director's Cut,http://www.boxofficemojo.com/movies/?id=exorcist00.htm,09/22/2000,R,132,8175666,1708,232906145,72382055,305288200
The Exorcist Extended Director's Cut,http://www.boxofficemojo.com/movies/?id=exorcist10.htm,09/30/2010,R,132,null,null,232906145,null,null
Exorcist II:The Heretic,http://www.boxofficemojo.com/movies/?id=exorcist2.htm,06/17/1977,R,117,6735000,703,30749142,null,null
The Exorcist III,http://www.boxofficemojo.com/movies/?id=exorcist3.htm,08/17/1990,R,105,9312219,1414,26098824,12925427,39024251
Exorcist:The Beginning,http://www.boxofficemojo.com/movies/?id=exorcist4.htm,08/20/2004,R,114,18054001,2813,41821986,36178600,78000586
Exotica,http://www.boxofficemojo.com/movies/?id=exotica.htm,03/03/1995,R,103,100654,439,4221036,null,null
Expedition to the End of the World,http://www.boxofficemojo.com/movies/?id=expeditionworld.htm,08/20/2014,Unrated,90,6635,4,39115,null,null
Expelled:No Intelligence Allowed,http://www.boxofficemojo.com/movies/?id=expelled.htm,04/18/2008,PG,90,2970848,1052,7720487,null,null
The Expendables,http://www.boxofficemojo.com/movies/?id=expendables.htm,08/13/2010,R,103,34825135,3398,103068524,171401870,274470394
The Expendables 2,http://www.boxofficemojo.com/movies/?id=expendables2.htm,08/17/2012,R,102,28591370,3355,85028192,220400000,305428192
The Expendables 3,http://www.boxofficemojo.com/movies/?id=expendables3.htm,08/15/2014,PG-13,103,15879645,3221,39322544,166850000,206172544
The Experts,http://www.boxofficemojo.com/movies/?id=experts.htm,01/13/1989,PG-13,83,null,100,169203,null,null
Expired,http://www.boxofficemojo.com/movies/?id=expired.htm,06/20/2008,Unrated,106,6596,3,29796,35207,65003
Explicit I'LLS,http://www.boxofficemojo.com/movies/?id=explicitills.htm,03/06/2009,R,87,9125,2,28564,null,null
The Exploding Girl,http://www.boxofficemojo.com/movies/?id=theexplodinggirl.htm,03/12/2010,Unrated,79,5910,3,25572,null,null
Explorers,http://www.boxofficemojo.com/movies/?id=explorers.htm,07/12/1985,PG,106,3607340,1750,9873044,null,null
Exporting Raymond,http://www.boxofficemojo.com/movies/?id=exportingraymond.htm,04/29/2011,PG,86,35292,13,87727,null,null
Exposed,http://www.boxofficemojo.com/movies/?id=exposed.htm,1982,R,99,null,null,1818910,null,null
The Express,http://www.boxofficemojo.com/movies/?id=express.htm,10/10/2008,PG,129,4562675,2810,9793406,14718,9808124
Exterminating Angels,http://www.boxofficemojo.com/movies/?id=exterminatingangels.htm,03/07/2007,Unrated,100,6485,2,23308,130902,154210
Exterminator II,http://www.boxofficemojo.com/movies/?id=exterminator2.htm,09/14/1984,R,89,1204197,535,3739406,null,null
The Extra Man,http://www.boxofficemojo.com/movies/?id=extraman.htm,07/30/2010,R,108,18861,33,453377,4490,457867
Extract,http://www.boxofficemojo.com/movies/?id=extract.htm,09/04/2009,R,90,4340108,1614,10823158,25625,10848783
Extraordinary Measures,http://www.boxofficemojo.com/movies/?id=crowley.htm,01/22/2010,PG,106,6012594,2549,12068313,3065980,15134293
Extreme (IMAX),http://www.boxofficemojo.com/movies/?id=extremeimax.htm,04/02/1999,Unrated,40,null,21,12475172,4178003,16653175
Extreme Days,http://www.boxofficemojo.com/movies/?id=extremedays.htm,09/28/2001,PG,93,522813,351,1047553,null,null
Extreme Measures,http://www.boxofficemojo.com/movies/?id=extrememeasures.htm,09/27/1996,R,118,6906546,2298,17380126,null,null
Extreme Movie,http://www.boxofficemojo.com/movies/?id=extrememovie.htm,12/05/2008,R,88,null,null,n/a,54822,54822
Extreme Ops,http://www.boxofficemojo.com/movies/?id=extremeops.htm,11/27/2002,PG-13,93,2233525,1800,4842259,6117216,10959475
Extreme Prejudice,http://www.boxofficemojo.com/movies/?id=extremeprejudice.htm,04/24/1987,R,104,3498957,1071,11307844,null,null
Extremely Loud & Incredibly Close,http://www.boxofficemojo.com/movies/?id=extremelyloud.htm,12/25/2011,PG-13,129,10045332,2630,31847881,23400000,55247881
Extremities,http://www.boxofficemojo.com/movies/?id=extremities.htm,08/22/1986,R,99,2429075,696,13418091,null,null
The Eye,http://www.boxofficemojo.com/movies/?id=eye07.htm,02/01/2008,PG-13,97,12425776,2470,31418697,25545945,56964642
The Eye (2003),http://www.boxofficemojo.com/movies/?id=eye.htm,06/06/2003,Unrated,100,62062,23,512049,11652967,12165016
Eye for an Eye,http://www.boxofficemojo.com/movies/?id=eyeforaneye.htm,01/12/1996,R,101,6968044,1680,26877589,null,null
Eye of the Beholder,http://www.boxofficemojo.com/movies/?id=eyeofthebeholder.htm,01/28/2000,R,109,5959447,1751,16500786,1088919,17589705
Eye of the Dolphin,http://www.boxofficemojo.com/movies/?id=eyeofthedolphin.htm,08/24/2007,PG-13,96,37924,130,72210,50,72260
Eye of the Needle,http://www.boxofficemojo.com/movies/?id=eyeoftheneedle.htm,07/24/1981,R,111,null,null,17583634,null,null
The Eye of the Storm,http://www.boxofficemojo.com/movies/?id=eyeofthestorm.htm,09/07/2012,Unrated,119,25785,9,83566,n/a,83566
Eye See You (a.k.a. D-TOX),http://www.boxofficemojo.com/movies/?id=eyeseeyou.htm,09/20/2002,R,96,32300,78,79161,6337141,6416302
Eyes of a Stranger,http://www.boxofficemojo.com/movies/?id=eyesofastranger.htm,03/27/1981,R,90,546724,null,1118634,null,null
Eyes of Laura Mars,http://www.boxofficemojo.com/movies/?id=eyesoflauramars.htm,08/02/1978,R,104,null,null,20000000,null,null
The Eyes of Tammy Faye,http://www.boxofficemojo.com/movies/?id=eyesoftammyfaye.htm,07/21/2000,PG-13,79,null,51,1029591,null,null
Eyes Wide Open,http://www.boxofficemojo.com/movies/?id=eyeswideopen.htm,02/05/2010,Unrated,90,6818,1,26258,250318,276576
Eyes Wide Shut,http://www.boxofficemojo.com/movies/?id=eyeswideshut.htm,07/16/1999,R,159,21706163,2483,55691208,106400000,162091208
Eyes Without a Face (Re-issue),http://www.boxofficemojo.com/movies/?id=eyeswithoutaface.htm,10/31/2003,Unrated,88,19628,3,58565,null,null
Eyewitness,http://www.boxofficemojo.com/movies/?id=eyewitness.htm,02/13/1981,R,102,null,null,6400000,null,null
F**k,http://www.boxofficemojo.com/movies/?id=fk.htm,11/10/2006,Unrated,93,5299,5,22359,3069,25428
F.I.S.T.,http://www.boxofficemojo.com/movies/?id=fist.htm,04/26/1978,PG,145,null,null,20388920,null,null
F/X,http://www.boxofficemojo.com/movies/?id=fx.htm,02/07/1986,R,108,3240695,914,20603715,null,null
F/X 2,http://www.boxofficemojo.com/movies/?id=fx2.htm,05/10/1991,PG-13,108,5455058,1502,21082165,null,null
Fabled,http://www.boxofficemojo.com/movies/?id=fabled.htm,12/10/2004,Unrated,84,9642,3,31425,null,null
The Fabulous Baker Boys,http://www.boxofficemojo.com/movies/?id=fabulousbakerboys.htm,10/13/1989,R,114,3313815,860,18428904,null,null
Face,http://www.boxofficemojo.com/movies/?id=face.htm,10/15/2004,R,89,12366,4,108151,n/a,108151
A Face in the Crowd,http://www.boxofficemojo.com/movies/?id=faceinthecrowd.htm,05/28/1957,Unrated,126,null,null,null,null,null
The Face of Love,http://www.boxofficemojo.com/movies/?id=faceoflove.htm,03/07/2014,PG-13,92,24660,42,350006,n/a,350006
The Face Reader,http://www.boxofficemojo.com/movies/?id=facereader.htm,10/04/2013,Unrated,142,159720,19,515876,54081705,54597581
Face/Off,http://www.boxofficemojo.com/movies/?id=faceoff.htm,06/27/1997,R,138,23387530,2851,112276146,133400000,245676146
Facing the Giants,http://www.boxofficemojo.com/movies/?id=facingthegiants.htm,09/29/2006,PG,111,1343537,441,10178331,64828,10243159
Facing Windows,http://www.boxofficemojo.com/movies/?id=facingwindows.htm,06/18/2004,R,106,36061,27,543354,14986723,15530077
The Factory,http://www.boxofficemojo.com/movies/?id=factory.htm,TBD,R,N/A,null,null,null,null,null
Factory Girl,http://www.boxofficemojo.com/movies/?id=factorygirl.htm,12/29/2006,R,87,null,336,1675241,1897391,3572632
Factotum,http://www.boxofficemojo.com/movies/?id=factotum.htm,08/18/2006,R,94,59212,55,808221,1899866,2708087
The Facts of Life,http://www.boxofficemojo.com/movies/?id=factsoflife.htm,11/14/1960,Unrated,103,null,null,null,null,null
The Faculty,http://www.boxofficemojo.com/movies/?id=faculty.htm,12/25/1998,R,117,11633495,2365,40283321,null,null
Fade to Black,http://www.boxofficemojo.com/movies/?id=fadetoblack.htm,11/05/2004,R,106,449331,170,728921,13155,742076
Faded Memories,http://www.boxofficemojo.com/movies/?id=fadedmemories.htm,11/14/2008,PG-13,88,null,null,null,null,null
Fading Gigolo,http://www.boxofficemojo.com/movies/?id=fadinggigolo.htm,04/18/2014,R,90,180801,356,3769873,9600000,13369873
Fading of the Cries,http://www.boxofficemojo.com/movies/?id=fadingofthecries.htm,07/08/2011,R,94,null,null,null,null,null
Fados,http://www.boxofficemojo.com/movies/?id=fados.htm,03/06/2009,Unrated,85,10823,6,129150,444894,574044
Fahrenheit 9/11,http://www.boxofficemojo.com/movies/?id=fahrenheit911.htm,06/23/2004,R,116,23920637,2011,119194771,103252111,222446882
Failure to Launch,http://www.boxofficemojo.com/movies/?id=failuretolaunch.htm,03/10/2006,PG-13,97,24411322,3202,88715192,39691695,128406887
Fair Game (1995),http://www.boxofficemojo.com/movies/?id=fairgame.htm,11/03/1995,R,91,4946332,1949,11534477,null,null
Fair Game (2010),http://www.boxofficemojo.com/movies/?id=fairgame10.htm,11/05/2010,PG-13,108,651082,436,9540691,14648231,24188922
The Fairy,http://www.boxofficemojo.com/movies/?id=fairy.htm,02/24/2012,Unrated,93,4199,6,38399,n/a,38399
Fairy Tale:A True Story,http://www.boxofficemojo.com/movies/?id=fairytaleatruestory.htm,10/24/1997,PG,95,3515323,1286,14059077,null,null
Faith Connections,http://www.boxofficemojo.com/movies/?id=faithconnections.htm,09/12/2014,Unrated,115,null,2,7772,null,null
Faithful,http://www.boxofficemojo.com/movies/?id=faithful.htm,04/05/1996,R,91,967956,803,2104439,null,null
Faithless,http://www.boxofficemojo.com/movies/?id=faithless.htm,01/26/2001,R,142,29462,24,739055,n/a,739055
Fakers,http://www.boxofficemojo.com/movies/?id=fakers.htm,04/27/2007,R,85,22750,7,49880,null,null
The Falcon and the Snowman,http://www.boxofficemojo.com/movies/?id=falconandthesnowman.htm,01/25/1985,R,132,2460324,914,17130087,null,null
Falcon Rising,http://www.boxofficemojo.com/movies/?id=falconrising.htm,09/05/2014,R,103,8691,10,11774,null,null
Fall,http://www.boxofficemojo.com/movies/?id=fall.htm,06/20/1997,Unrated,92,12045,3,51266,null,null
The Fall,http://www.boxofficemojo.com/movies/?id=fall08.htm,05/09/2008,R,117,79611,111,2266905,1402560,3669465
The Fall of Fujimori,http://www.boxofficemojo.com/movies/?id=falloffujimori.htm,05/05/2006,Unrated,83,779,1,4630,null,null
Fall of Hyperion,http://www.boxofficemojo.com/movies/?id=fallofhyperion.htm,10/10/2008,PG,88,656,1,1093,null,null
The Fall of the Roman Empire,http://www.boxofficemojo.com/movies/?id=falloftheromanempire.htm,03/26/1964,Unrated,188,null,null,null,null,null
Fall to Grace,http://www.boxofficemojo.com/movies/?id=falltograce.htm,06/16/2006,Unrated,87,2214,3,8043,null,null
Fallen,http://www.boxofficemojo.com/movies/?id=fallen.htm,01/16/1998,R,124,10401586,2448,25232289,null,null
Fallen Angels,http://www.boxofficemojo.com/movies/?id=fallenangels.htm,01/21/1998,R,90,13804,3,163145,n/a,163145
The Fallen Idol (re-issue),http://www.boxofficemojo.com/movies/?id=fallenidol.htm,02/10/2006,Unrated,95,9030,4,141502,32064,173566
Fallen Idol:The Yuri Gagarin Conspiracy,http://www.boxofficemojo.com/movies/?id=fallenidolyurigagarinconspiracy.htm,10/02/2009,PG-13,84,2546,2,14471,null,null
Falling,http://www.boxofficemojo.com/movies/?id=falling.htm,06/29/2007,Unrated,88,509,1,509,null,null
Falling Apart,http://www.boxofficemojo.com/movies/?id=fallingapart.htm,N/A,Not Yet Rated,N/A,null,null,null,null,null
Falling Awake,http://www.boxofficemojo.com/movies/?id=fallingawake.htm,01/29/2010,R,110,847,2,1978,null,null
Falling Away,http://www.boxofficemojo.com/movies/?id=fallingaway.htm,03/02/2012,Unrated,N/A,1284,2,13869,null,null
Falling Down,http://www.boxofficemojo.com/movies/?id=fallingdown.htm,02/26/1993,R,112,8724452,1827,40903593,null,null
Falling for Grace,http://www.boxofficemojo.com/movies/?id=fallingforgrace.htm,07/20/2007,PG-13,98,3614,2,33060,null,null
Falling from Grace,http://www.boxofficemojo.com/movies/?id=fallingfromgrace.htm,02/21/1992,PG-13,120,49708,22,231826,null,null
Falling in Love,http://www.boxofficemojo.com/movies/?id=fallinginlove.htm,11/21/1984,PG-13,106,782347,807,11129057,null,null
Fame (1980),http://www.boxofficemojo.com/movies/?id=fame.htm,05/16/1980,R,134,118160,null,21202829,null,null
Fame (2009),http://www.boxofficemojo.com/movies/?id=fame09.htm,09/25/2009,PG,107,10011682,3133,22455510,54756326,77211836
Familiar Strangers,http://www.boxofficemojo.com/movies/?id=familiarstrangers.htm,11/14/2008,PG-13,87,11553,4,34068,null,null
The Family,http://www.boxofficemojo.com/movies/?id=family.htm,01/22/1988,PG,127,10590,1,346730,null,null
The Family (2013),http://www.boxofficemojo.com/movies/?id=malavita.htm,09/13/2013,R,112,14034764,3091,36918811,41500000,78418811
A Family Affair,http://www.boxofficemojo.com/movies/?id=familyaffair.htm,02/21/2003,Unrated,107,3156,3,50075,null,null
Family Business,http://www.boxofficemojo.com/movies/?id=familybusiness.htm,12/15/1989,R,113,2130024,1230,12195695,null,null
Family Fundamentals,http://www.boxofficemojo.com/movies/?id=familyfundamentals.htm,10/11/2002,Unrated,75,7352,4,11344,null,null
Family Law,http://www.boxofficemojo.com/movies/?id=familylaw.htm,12/06/2006,Unrated,102,5384,6,38605,1020487,1059092
The Family Man,http://www.boxofficemojo.com/movies/?id=familyman.htm,12/22/2000,PG-13,126,10554960,2441,75793305,48951778,124745083
Family Plot,http://www.boxofficemojo.com/movies/?id=familyplot.htm,04/09/1976,PG,121,null,null,null,null,null
Family Portrait in Black and White,http://www.boxofficemojo.com/movies/?id=familyportrait.htm,07/13/2012,Unrated,85,null,null,null,null,null
The Family Stone,http://www.boxofficemojo.com/movies/?id=familystone.htm,12/16/2005,PG-13,102,12521027,2469,60062868,32220983,92283851
A Family Thing,http://www.boxofficemojo.com/movies/?id=familything.htm,03/29/1996,PG-13,109,3020662,1134,10125417,null,null
The Family Tree,http://www.boxofficemojo.com/movies/?id=thefamilytree.htm,08/26/2011,Unrated,87,3658,2,6035,null,null
The Fan,http://www.boxofficemojo.com/movies/?id=fan.htm,08/16/1996,R,116,6271406,2016,18626419,null,null
The Fan (1981),http://www.boxofficemojo.com/movies/?id=fan81.htm,05/15/1981,R,95,null,null,3082096,null,null
Fanaa,http://www.boxofficemojo.com/movies/?id=fanaa.htm,05/26/2006,Unrated,168,753067,72,2105352,20070556,22175908
Fanboys,http://www.boxofficemojo.com/movies/?id=fanboys.htm,02/06/2009,PG-13,90,171533,45,688529,272299,960828
Fandango,http://www.boxofficemojo.com/movies/?id=fandango.htm,01/25/1985,PG,91,50437,27,91666,null,null
Fanfan la Tulipe,http://www.boxofficemojo.com/movies/?id=fanfanlatulipe.htm,08/08/2003,Unrated,97,32686,19,32686,7917277,7949963
Fanfan la Tulipe (1952) (re-issue),http://www.boxofficemojo.com/movies/?id=fanfanlatulipe06.htm,07/21/2006,Unrated,98,6070,2,30590,null,null
Fanny,http://www.boxofficemojo.com/movies/?id=fanny.htm,07/25/2014,Unrated,102,1872,2,8735,null,null
Fanny and Alexander,http://www.boxofficemojo.com/movies/?id=fannyandalexander.htm,06/17/1983,R,188,null,null,6783304,null,null
Fantasia,http://www.boxofficemojo.com/movies/?id=fantasia.htm,01/29/1941,G,120,null,null,76408097,null,null
Fantasia (Re-issue) (1985),http://www.boxofficemojo.com/movies/?id=fantasia85.htm,02/08/1985,G,125,980798,225,76408097,null,null
Fantasia (Re-issue) (1990),http://www.boxofficemojo.com/movies/?id=fantasia90.htm,10/05/1990,G,125,6047613,481,76408097,null,null
Fantasia 2000 (35mm & IMAX),http://www.boxofficemojo.com/movies/?id=fantasia2000.htm,01/01/2000,G,75,2911485,1313,60655420,30219150,90874570
Fantasia 2000 (35mm),http://www.boxofficemojo.com/movies/?id=fantasia200035mm.htm,01/01/2000,G,74,null,null,60655420,null,null
Fantasia 2000 (IMAX),http://www.boxofficemojo.com/movies/?id=fantasia2000imax.htm,01/01/2000,G,75,null,null,60655420,null,null
Fantastic Beasts and Where To Find Them,http://www.boxofficemojo.com/movies/?id=fantasticbeasts.htm,11/18/2016,Not Yet Rated,N/A,null,null,null,null,null
A Fantastic Fear of Everything,http://www.boxofficemojo.com/movies/?id=fantasticfear.htm,02/07/2014,R,100,null,null,null,null,null
Fantastic Four,http://www.boxofficemojo.com/movies/?id=fantasticfour15.htm,08/07/2015,Not Yet Rated,N/A,null,null,null,null,null
Fantastic Four (2005),http://www.boxofficemojo.com/movies/?id=fantasticfour.htm,07/08/2005,PG-13,123,56061504,3619,154696080,175883639,330579719
The Fantastic Four 2,http://www.boxofficemojo.com/movies/?id=fantastic42017.htm,06/09/2017,Not Yet Rated,N/A,null,null,null,null,null
Fantastic Four:Rise of the Silver Surfer,http://www.boxofficemojo.com/movies/?id=fantasticfour2.htm,06/15/2007,PG,89,58051684,3963,131921738,157126025,289047763
Fantastic Mr. Fox,http://www.boxofficemojo.com/movies/?id=fantasticmrfox.htm,11/13/2009,PG,87,6965267,2304,21002919,25468104,46471023
Fantastic Voyage,http://www.boxofficemojo.com/movies/?id=fantasticvoyage.htm,08/24/1966,Unrated,100,null,null,null,null,null
The Fantasticks,http://www.boxofficemojo.com/movies/?id=fantasticks.htm,09/22/2000,PG,86,24176,6,49666,null,null
FAQs,http://www.boxofficemojo.com/movies/?id=faqs.htm,02/03/2006,Unrated,90,1407,1,1967,null,null
Far and Away,http://www.boxofficemojo.com/movies/?id=farandaway.htm,05/22/1992,PG-13,140,10194520,1885,58883840,78900000,137783840
Far From Heaven,http://www.boxofficemojo.com/movies/?id=farfromheaven.htm,11/08/2002,PG-13,107,211279,291,15901849,13126065,29027914
Far From Home,http://www.boxofficemojo.com/movies/?id=farfromhome89.htm,06/02/1989,R,86,3763,4,11859,null,null
Far From Home:The Adventures of Yellow Dog,http://www.boxofficemojo.com/movies/?id=farfromhome.htm,01/13/1995,PG,81,4231917,1219,11642946,null,null
Far from Men,http://www.boxofficemojo.com/movies/?id=farfrommen.htm,05/01/2015,Not Yet Rated,101,null,null,null,null,null
Far from the Madding Crowd,http://www.boxofficemojo.com/movies/?id=maddingcrowd.htm,05/01/2015,PG-13,N/A,null,null,null,null,null
A Far Off Place,http://www.boxofficemojo.com/movies/?id=faroffplace.htm,03/12/1993,PG,107,3522836,1622,12890752,null,null
Far Out Isn't Far Enough:The Tomi Ungerer Story,http://www.boxofficemojo.com/movies/?id=faroutisntfarenough.htm,06/14/2013,Unrated,98,3700,5,35647,null,null
Far Side of the Moon,http://www.boxofficemojo.com/movies/?id=farsideofthemoon05.htm,12/02/2005,Unrated,105,4721,1,248460,null,null
Far Side of the Moon (Canada),http://www.boxofficemojo.com/movies/?id=farsideofthemoon.htm,10/20/2003,Unrated,105,27865,7,248460,null,null
Faraway So Close!,http://www.boxofficemojo.com/movies/?id=farawaysoclose.htm,12/21/1993,PG-13,140,55019,15,810455,null,null
Farce of the Penguins,http://www.boxofficemojo.com/movies/?id=farceofthepenguins.htm,N/A,R,80,null,null,n/a,6832,6832
Farewell My Concubine,http://www.boxofficemojo.com/movies/?id=farewellmyconcubine.htm,10/15/1993,R,172,69408,3,5216888,null,null
Farewell My Queen,http://www.boxofficemojo.com/movies/?id=farewellmyqueen.htm,07/13/2012,R,100,72100,64,1597998,3699234,5297232
The Farewell Party,http://www.boxofficemojo.com/movies/?id=farewellparty.htm,05/22/2015,Unrated,93,null,null,null,n/a,null
A Farewell to Arms,http://www.boxofficemojo.com/movies/?id=farewelltoarms.htm,12/14/1957,Unrated,152,null,null,null,null,null
A Farewell to Fools,http://www.boxofficemojo.com/movies/?id=farewelltofools.htm,03/07/2014,PG-13,90,null,null,null,null,null
Farewell to Hollywood,http://www.boxofficemojo.com/movies/?id=farewelltohollywood.htm,02/25/2015,Not Yet Rated,102,572,3,8222,null,null
Farewell to the King,http://www.boxofficemojo.com/movies/?id=farewelltotheking.htm,03/03/1989,PG-13,114,1150531,668,2420917,null,null
Farewell Herr Schwarz,http://www.boxofficemojo.com/movies/?id=farewellherrschwarz.htm,01/09/2015,Unrated,96,null,2,4445,null,null
Farewell My Lovely,http://www.boxofficemojo.com/movies/?id=farewellmylovely.htm,08/08/1975,R,97,null,null,null,null,null
Fargo,http://www.boxofficemojo.com/movies/?id=fargo.htm,03/08/1996,R,95,2536491,716,24611975,36000000,60611975
Farinelli,http://www.boxofficemojo.com/movies/?id=farinelli.htm,03/17/1995,R,110,null,null,1573411,null,null
Farmageddon,http://www.boxofficemojo.com/movies/?id=farmageddon.htm,06/17/2011,Unrated,90,2699,7,56573,null,null
Fascination,http://www.boxofficemojo.com/movies/?id=fascination.htm,01/28/2005,R,95,9018,10,16670,null,null
Fashion,http://www.boxofficemojo.com/movies/?id=fashion.htm,10/31/2008,Unrated,150,105812,40,191442,8467271,8658713
The Fassbinder Series,http://www.boxofficemojo.com/movies/?id=fassbinderseries.htm,02/14/2003,Unrated,N/A,11623,7,162885,null,null
Fast & Furious 6,http://www.boxofficemojo.com/movies/?id=fast6.htm,05/24/2013,PG-13,130,97375245,3771,238679850,550000000,788679850
Fast and Furious,http://www.boxofficemojo.com/movies/?id=fastandthefurious4.htm,04/03/2009,PG-13,99,70950500,3674,155064265,208100000,363164265
The Fast and the Furious,http://www.boxofficemojo.com/movies/?id=fastandfurious.htm,06/22/2001,PG-13,106,40089015,2899,144533925,62750000,207283925
The Fast and the Furious:Tokyo Drift,http://www.boxofficemojo.com/movies/?id=fastandthefurious3.htm,06/16/2006,PG-13,90,23973840,3030,62514415,95953877,158468292
Fast Charlie... the Moonbeam Rider,http://www.boxofficemojo.com/movies/?id=fastcharlie.htm,01/01/1979,PG,98,null,null,444334,null,null
Fast Five,http://www.boxofficemojo.com/movies/?id=fastfive.htm,04/29/2011,PG-13,130,86198765,3793,209837675,416300000,626137675
Fast Food Fast Women,http://www.boxofficemojo.com/movies/?id=fastfoodfastwomen.htm,05/18/2001,R,95,17131,2,17131,n/a,17131
Fast Food Nation,http://www.boxofficemojo.com/movies/?id=fastfoodnation.htm,11/17/2006,R,116,410804,321,1005539,1203783,2209322
Fast Forward,http://www.boxofficemojo.com/movies/?id=fastforward.htm,02/15/1985,PG,110,1571394,1162,2791350,null,null
The Fast Runner (Atanarjuat),http://www.boxofficemojo.com/movies/?id=fastrunneratanarjual.htm,04/12/2002,R,172,null,57,3789952,1398337,5188289
Fast Times at Ridgemont High,http://www.boxofficemojo.com/movies/?id=fasttimesatridgemonthigh.htm,08/13/1982,R,92,3251922,713,27092880,null,null
Fast Trip Long Drop,http://www.boxofficemojo.com/movies/?id=fasttriplongdrop.htm,01/06/1995,Unrated,54,4438,1,10524,null,null
